"Date","FullDate","RH","AirTemp","SoilTemp","Rainfall","DewPoint","GustSpeed","LeafWetness","SoilMoisture","WindSpeed","WindDirection"
2020-05-20,"05/20/20 10:45:00",46.7,12.63,16.89,0,1.54,4,2.9,0.2963,1.3,101
2020-05-20,"05/20/20 10:50:00",46.1,12.92,16.89,0,1.62,3.7,2.9,0.2966,1.3,94
2020-05-20,"05/20/20 10:55:00",41.9,12.65,16.92,0,0.06,4.7,2.9,0.2963,2.3,110
2020-05-20,"05/20/20 11:00:00",43.1,13.04,16.94,0,0.79,3,2.9,0.2963,2,94
2020-05-20,"05/20/20 11:05:00",43.8,13.4,16.99,0,1.35,3,2.9,0.2966,1.3,100
2020-05-20,"05/20/20 11:10:00",40.9,14.34,17.06,0,1.24,3,2.9,0.2963,1,108
2020-05-20,"05/20/20 11:15:00",40.6,13.23,17.03,0,0.14,3.3,2.9,0.2963,2,102
2020-05-20,"05/20/20 11:20:00",40.2,13.31,17.06,0,0.07,3,2.9,0.2963,1.7,90
2020-05-20,"05/20/20 11:25:00",42,13.38,17.08,0,0.74,2.7,2.9,0.2963,1.7,108
2020-05-20,"05/20/20 11:30:00",42.6,13.59,17.08,0,1.13,2,2.4,0.2963,1.3,100
2020-05-20,"05/20/20 11:35:00",43.9,13.55,17.11,0,1.51,3,2.4,0.2963,1.3,112
2020-05-20,"05/20/20 11:40:00",43.5,13.52,17.13,0,1.36,2.7,2.9,0.2963,1,102
2020-05-20,"05/20/20 11:45:00",41.4,13.4,17.13,0,0.56,2.7,2.4,0.2963,1.7,101
2020-05-20,"05/20/20 11:50:00",40.3,13.88,17.18,0,0.62,2.3,2.9,0.2963,1.3,95
2020-05-20,"05/20/20 11:55:00",38.5,14.07,17.2,0,0.17,2.7,2.9,0.2963,1.3,107
2020-05-20,"05/20/20 12:00:00",39.1,14.24,17.22,0,0.53,4.3,3.5,0.2959,1.3,102
2020-05-20,"05/20/20 12:05:00",39.8,14.22,17.22,0,0.75,2.7,2.9,0.2963,1.3,88
2020-05-20,"05/20/20 12:10:00",37.6,14.07,17.25,0,-0.16,3.3,2.4,0.2959,1.3,95
2020-05-20,"05/20/20 12:15:00",40.3,14.15,17.27,0,0.86,3,2.4,0.2959,1.3,98
2020-05-20,"05/20/20 12:20:00",38.2,14.12,17.3,0,0.1,2,2.4,0.2963,1,104
2020-05-20,"05/20/20 12:25:00",38.2,14.27,17.32,0,0.23,2.3,2.4,0.2959,0.7,110
2020-05-20,"05/20/20 12:30:00",37.5,14.34,17.34,0,0.04,2.3,2.4,0.2959,1,95
2020-05-20,"05/20/20 12:35:00",39.4,14.51,17.37,0,0.87,2,2.4,0.2959,1,111
2020-05-20,"05/20/20 12:40:00",37.1,14.58,17.39,0,0.1,3.3,2.4,0.2959,1.3,111
2020-05-20,"05/20/20 12:45:00",37.8,14.67,17.42,0,0.45,2.3,2.4,0.2959,1,104
2020-05-20,"05/20/20 12:50:00",37.3,14.7,17.46,0,0.28,2.3,2.9,0.2955,1,97
2020-05-20,"05/20/20 12:55:00",37.3,14.41,17.46,0,0.03,3,2.9,0.2959,1.7,104
2020-05-20,"05/20/20 13:00:00",41,14.43,17.49,0,1.36,2.7,12.4,0.2959,1.3,90
2020-05-20,"05/20/20 13:05:00",41.4,14.19,17.51,0,1.28,2.3,28.8,0.2955,1,111
2020-05-20,"05/20/20 13:10:00",42.9,14.1,17.53,0,1.69,2.3,37.1,0.2955,1,95
2020-05-20,"05/20/20 13:15:00",43.8,13.86,17.56,0,1.76,2.3,47.6,0.2959,1.3,104
2020-05-20,"05/20/20 13:20:00",41.7,13.86,17.56,0,1.08,3.3,44.7,0.2959,1.7,104
2020-05-20,"05/20/20 13:25:00",42.6,14.22,17.61,0,1.7,2.7,28.2,0.2955,1,101
2020-05-20,"05/20/20 13:30:00",41.6,14.67,17.63,0,1.78,2.7,14.1,0.2955,1.3,104
2020-05-20,"05/20/20 13:35:00",37.6,15.03,17.65,0,0.69,3,7.6,0.2959,1.7,94
2020-05-20,"05/20/20 13:40:00",36.2,15.13,17.68,0,0.25,4.3,5.9,0.2955,1.7,107
2020-05-20,"05/20/20 13:45:00",38.8,14.82,17.7,0,0.94,3.3,16.5,0.2955,1.3,107
2020-05-20,"05/20/20 13:50:00",39.9,14.74,17.7,0,1.26,1.7,32.4,0.2955,1,97
2020-05-20,"05/20/20 13:55:00",46,14.07,17.75,0,2.64,2.7,42.9,0.2955,1.3,107
2020-05-20,"05/20/20 14:00:00",42.7,14.43,17.77,0,1.93,2.7,23.5,0.2955,1.3,91
2020-05-20,"05/20/20 14:05:00",43.1,14.6,17.8,0,2.21,3.3,21.8,0.2955,1.7,107
2020-05-20,"05/20/20 14:10:00",50.1,15.49,17.84,0,5.15,1.3,18.8,0.2955,0.7,80
2020-05-20,"05/20/20 14:15:00",44.6,15.7,17.87,0,3.69,1.7,6.5,0.2955,1,107
2020-05-20,"05/20/20 14:20:00",44,16.01,17.87,0,3.78,2,2.9,0.2955,1,79
2020-05-20,"05/20/20 14:25:00",42.9,16.11,17.89,0,3.5,2,4.7,0.2955,1,100
2020-05-20,"05/20/20 14:30:00",43.3,16.89,17.89,0,4.35,1.7,10.6,0.2955,0.7,108
2020-05-20,"05/20/20 14:35:00",45.4,17.27,17.89,0,5.37,1.7,3.5,0.2955,0.7,107
2020-05-20,"05/20/20 14:40:00",39.9,16.8,17.89,0,3.1,3,2.9,0.2955,1.7,97
2020-05-20,"05/20/20 14:45:00",39,17.18,17.89,0,3.12,3,2.9,0.2955,1,86
2020-05-20,"05/20/20 14:50:00",38.6,17.65,17.89,0,3.4,2.3,2.9,0.2955,1,87
2020-05-20,"05/20/20 14:55:00",34.7,17.75,17.91,0,1.98,4,2.9,0.2952,2,87
2020-05-20,"05/20/20 15:00:00",36,18.53,17.96,0,3.19,3.7,2.9,0.2952,1.7,121
2020-05-20,"05/20/20 15:05:00",36.9,19.75,18.01,0,4.62,2,2.9,0.2952,1,86
2020-05-20,"05/20/20 15:10:00",33.1,19.82,17.99,0,3.14,2.7,2.9,0.2955,1.3,93
2020-05-20,"05/20/20 15:15:00",35.1,19.34,17.99,0,3.55,4.3,2.9,0.2952,2,94
2020-05-20,"05/20/20 15:20:00",35,18.7,17.94,0,2.94,3,2.9,0.2952,1.7,76
2020-05-20,"05/20/20 15:25:00",33,17.53,17.8,0,1.1,3,2.9,0.2949,1.7,98
2020-05-20,"05/20/20 15:30:00",33.1,17.42,17.72,0,1.03,2.3,2.4,0.2952,1.3,101
2020-05-20,"05/20/20 15:35:00",37.5,18.13,17.77,0,3.41,2.7,2.9,0.2952,1,97
2020-05-20,"05/20/20 15:40:00",36.7,19.91,17.96,0,4.69,2.7,2.9,0.2952,0.7,65
2020-05-20,"05/20/20 15:45:00",35.5,20.46,18.13,0,4.7,1.3,2.9,0.2949,0.7,45
2020-05-20,"05/20/20 15:50:00",32.6,20.15,18.18,0,3.21,3,2.9,0.2952,1.3,100
2020-05-20,"05/20/20 15:55:00",30.7,19.58,18.18,0,1.87,3,2.4,0.2952,2,102
2020-05-20,"05/20/20 16:00:00",35.9,19.67,18.15,0,4.16,3,2.9,0.2949,1.7,122
2020-05-20,"05/20/20 16:05:00",31.7,20.01,18.18,0,2.69,3,2.9,0.2949,1.3,104
2020-05-20,"05/20/20 16:10:00",32.2,20.2,18.2,0,3.08,3,2.9,0.2949,1,114
2020-05-20,"05/20/20 16:15:00",34.3,20.2,18.22,0,3.98,2,2.9,0.2949,1,77
2020-05-20,"05/20/20 16:20:00",31.4,19.56,18.22,0,2.17,3.3,2.9,0.2949,1.7,111
2020-05-20,"05/20/20 16:25:00",32.8,19.84,18.25,0,3.03,2.3,2.9,0.2949,1.3,105
2020-05-20,"05/20/20 16:30:00",31.3,19.56,18.27,0,2.12,2.3,2.4,0.2949,1.3,110
2020-05-20,"05/20/20 16:35:00",31.4,20.34,18.32,0,2.85,2,2.4,0.2949,1,110
2020-05-20,"05/20/20 16:40:00",34.3,20.1,18.34,0,3.89,1.7,2.4,0.2949,1,114
2020-05-20,"05/20/20 16:45:00",30.2,19.77,18.37,0,1.81,2.3,2.4,0.2946,1.3,100
2020-05-20,"05/20/20 16:50:00",30,20.41,18.41,0,2.27,2,2.4,0.2946,1.3,81
2020-05-20,"05/20/20 16:55:00",30.2,20.56,18.46,0,2.49,1.7,2.4,0.2946,1,94
2020-05-20,"05/20/20 17:00:00",31,20.27,18.46,0,2.61,2,2.4,0.2946,1,124
2020-05-20,"05/20/20 17:05:00",31.5,20.27,18.51,0,2.83,2.7,2.4,0.2946,1.3,108
2020-05-20,"05/20/20 17:10:00",30,20.41,18.53,0,2.27,3,2.4,0.2946,1.3,104
2020-05-20,"05/20/20 17:15:00",30.5,20.06,18.56,0,2.19,2.7,2.4,0.2946,1.3,105
2020-05-20,"05/20/20 17:20:00",28.8,19.65,18.53,0,1.04,3.7,2.4,0.2942,1.7,88
2020-05-20,"05/20/20 17:25:00",33.1,19.34,18.53,0,2.72,2.3,2.4,0.2942,1,94
2020-05-20,"05/20/20 17:30:00",30,19.13,18.53,0,1.16,3.3,2.4,0.2942,1.7,102
2020-05-20,"05/20/20 17:35:00",30.6,19.17,18.56,0,1.48,2.7,2.4,0.2942,1.7,102
2020-05-20,"05/20/20 17:40:00",31,19.75,18.6,0,2.15,2.7,2.4,0.2942,1.3,98
2020-05-20,"05/20/20 17:45:00",32,19.94,18.63,0,2.77,2.7,2.4,0.2938,1.3,108
2020-05-20,"05/20/20 17:50:00",32.5,19.53,18.65,0,2.63,2.7,2.4,0.2942,1.3,110
2020-05-20,"05/20/20 17:55:00",31,18.96,18.63,0,1.47,3.3,2.4,0.2942,1.7,115
2020-05-20,"05/20/20 18:00:00",31.6,18.91,18.65,0,1.7,2.3,2.4,0.2938,1.3,105
2020-05-20,"05/20/20 18:05:00",31.9,19.13,18.68,0,2.02,2.7,2.4,0.2938,1,112
2020-05-20,"05/20/20 18:10:00",31.4,18.65,18.7,0,1.38,4.3,2.4,0.2938,1.7,104
2020-05-20,"05/20/20 18:15:00",32.6,18.51,18.7,0,1.78,4.7,2.4,0.2938,1.7,107
2020-05-20,"05/20/20 18:20:00",32.3,18.37,18.7,0,1.53,2.3,2.4,0.2938,1.3,102
2020-05-20,"05/20/20 18:25:00",33.1,18.32,18.72,0,1.83,2.3,2.4,0.2938,1.3,100
2020-05-20,"05/20/20 18:30:00",33.6,18.22,18.72,0,1.95,2.7,2.4,0.2938,1,111
2020-05-20,"05/20/20 18:35:00",34.1,18.13,18.72,0,2.07,2.3,2.4,0.2938,1,105
2020-05-20,"05/20/20 18:40:00",33.1,18.03,18.72,0,1.58,2,2.4,0.2938,1.3,119
2020-05-20,"05/20/20 18:45:00",31.8,18.15,18.72,0,1.12,3.3,2.4,0.2935,1.3,98
2020-05-20,"05/20/20 18:50:00",32.9,17.99,18.72,0,1.45,2,2.4,0.2938,1,97
2020-05-20,"05/20/20 18:55:00",32.5,17.89,18.72,0,1.2,2.7,2.4,0.2938,1.7,100
2020-05-20,"05/20/20 19:00:00",34.2,17.82,18.72,0,1.84,2.3,2.4,0.2938,1,108
2020-05-20,"05/20/20 19:05:00",34.1,17.77,18.72,0,1.76,1.7,2.4,0.2935,0.7,108
2020-05-20,"05/20/20 19:10:00",33.6,17.72,18.7,0,1.51,2.3,2.4,0.2935,1,104
2020-05-20,"05/20/20 19:15:00",35,17.49,18.7,0,1.87,2,2.4,0.2935,1,118
2020-05-20,"05/20/20 19:20:00",34.5,17.56,18.68,0,1.74,1.7,2.4,0.2935,0.7,100
2020-05-20,"05/20/20 19:25:00",32.9,17.61,18.68,0,1.12,2.7,2.4,0.2932,1.3,101
2020-05-20,"05/20/20 19:30:00",33.7,17.58,18.68,0,1.43,3,2.4,0.2935,1.3,100
2020-05-20,"05/20/20 19:35:00",32.2,17.51,18.68,0,0.73,3.3,2.4,0.2935,1.7,105
2020-05-20,"05/20/20 19:40:00",33.2,17.39,18.65,0,1.05,3.3,2.4,0.2932,1.3,112
2020-05-20,"05/20/20 19:45:00",32.5,17.22,18.65,0,0.61,2.7,2.4,0.2935,1.3,105
2020-05-20,"05/20/20 19:50:00",32.8,17.11,18.63,0,0.64,2.7,1.8,0.2935,1.3,94
2020-05-20,"05/20/20 19:55:00",32.7,17.11,18.63,0,0.59,2,1.8,0.2932,1,110
2020-05-20,"05/20/20 20:00:00",32.9,16.96,18.63,0,0.55,2.3,2.4,0.2935,1.3,102
2020-05-20,"05/20/20 20:05:00",33.3,16.84,18.6,0,0.62,1.7,1.8,0.2935,0.7,97
2020-05-20,"05/20/20 20:10:00",34.7,16.75,18.58,0,1.1,2.7,1.8,0.2932,1.3,107
2020-05-20,"05/20/20 20:15:00",34.5,16.56,18.56,0,0.85,1.7,1.8,0.2932,1,104
2020-05-20,"05/20/20 20:20:00",35.3,16.27,18.51,0,0.92,2,1.8,0.2932,1,104
2020-05-20,"05/20/20 20:25:00",34.5,16.2,18.49,0,0.54,2.3,1.8,0.2932,1.3,101
2020-05-20,"05/20/20 20:30:00",35,16.13,18.44,0,0.68,2.3,1.8,0.2932,1,105
2020-05-20,"05/20/20 20:35:00",34.9,16.03,18.39,0,0.55,2.3,1.8,0.2932,1.3,86
2020-05-20,"05/20/20 20:40:00",35.4,15.87,18.01,0,0.6,1.7,1.8,0.2932,1,104
2020-05-20,"05/20/20 20:45:00",34.8,15.89,17.96,0,0.39,2,1.8,0.2932,1.3,95
2020-05-20,"05/20/20 20:50:00",36,15.6,17.94,0,0.6,1.7,1.8,0.2932,1,97
2020-05-20,"05/20/20 20:55:00",36.2,15.49,17.94,0,0.57,1.7,1.8,0.2932,1,102
2020-05-20,"05/20/20 21:00:00",37,15.37,17.89,0,0.77,2,1.8,0.2932,1,100
2020-05-20,"05/20/20 21:05:00",36.5,15.34,17.89,0,0.56,2.3,1.8,0.2932,1,104
2020-05-20,"05/20/20 21:10:00",36.6,15.32,17.75,0,0.58,2,1.8,0.2932,1,88
2020-05-20,"05/20/20 21:15:00",36.7,15.34,17.72,0,0.63,3.7,1.8,0.2928,1.3,102
2020-05-20,"05/20/20 21:20:00",37.4,15.13,17.7,0,0.7,2.3,1.8,0.2928,1,91
2020-05-20,"05/20/20 21:25:00",37.2,15.17,17.65,0,0.67,2,1.8,0.2928,1,100
2020-05-20,"05/20/20 21:30:00",37.9,15.01,17.58,0,0.78,2.7,1.8,0.2928,1,104
2020-05-20,"05/20/20 21:35:00",38.2,14.96,17.51,0,0.85,1.7,1.8,0.2928,1,95
2020-05-20,"05/20/20 21:40:00",38.8,14.77,17.46,0,0.89,2,1.8,0.2928,1,100
2020-05-20,"05/20/20 21:45:00",38.9,14.65,17.39,0,0.82,2,1.8,0.2928,1,101
2020-05-20,"05/20/20 21:50:00",38.8,14.7,17.37,0,0.83,2.7,1.8,0.2928,1,95
2020-05-20,"05/20/20 21:55:00",39.2,14.6,17.32,0,0.89,2,1.8,0.2928,1,93
2020-05-20,"05/20/20 22:00:00",39.8,14.48,17.3,0,0.99,2,1.8,0.2928,1,88
2020-05-20,"05/20/20 22:05:00",39.9,14.36,17.27,0,0.92,1.7,1.8,0.2928,0.7,93
2020-05-20,"05/20/20 22:10:00",40.1,14.39,17.22,0,1.01,1.7,1.8,0.2928,0.7,91
2020-05-20,"05/20/20 22:15:00",40.6,14.27,17.2,0,1.07,2,1.8,0.2928,1,91
2020-05-20,"05/20/20 22:20:00",40.4,14.27,17.18,0,1,1.7,1.8,0.2928,1,101
2020-05-20,"05/20/20 22:25:00",41.1,14.03,17.13,0,1.03,1.7,1.8,0.2928,0.7,97
2020-05-20,"05/20/20 22:30:00",41.6,14.07,17.13,0,1.24,1.3,1.8,0.2928,1,107
2020-05-20,"05/20/20 22:35:00",41.6,14.03,17.11,0,1.19,2,1.8,0.2928,1,110
2020-05-20,"05/20/20 22:40:00",41.4,14.1,17.06,0,1.19,1.7,1.8,0.2928,1,98
2020-05-20,"05/20/20 22:45:00",41.2,14.1,17.08,0,1.12,2.3,1.8,0.2928,1,98
2020-05-20,"05/20/20 22:50:00",41.6,14,17.06,0,1.17,2.3,1.8,0.2928,1,90
2020-05-20,"05/20/20 22:55:00",42,13.98,17.01,0,1.28,2,1.8,0.2928,1,98
2020-05-20,"05/20/20 23:00:00",42.1,13.91,16.99,0,1.25,2.3,1.8,0.2928,1,93
2020-05-20,"05/20/20 23:05:00",42.2,13.81,16.99,0,1.2,1.3,1.8,0.2928,1,97
2020-05-20,"05/20/20 23:10:00",42,13.88,16.94,0,1.2,2.3,1.8,0.2928,1,104
2020-05-20,"05/20/20 23:15:00",42.5,13.79,16.94,0,1.28,1.7,1.8,0.2928,0.7,101
2020-05-20,"05/20/20 23:20:00",42,13.95,16.92,0,1.26,2,1.8,0.2928,1,98
2020-05-20,"05/20/20 23:25:00",41.6,14.05,16.89,0,1.22,2,1.8,0.2925,1.3,102
2020-05-20,"05/20/20 23:30:00",42.3,13.95,16.87,0,1.36,1.7,1.8,0.2928,1,90
2020-05-20,"05/20/20 23:35:00",42.4,13.93,16.84,0,1.37,1.7,1.8,0.2928,1,88
2020-05-20,"05/20/20 23:40:00",42,13.93,16.8,0,1.24,1.7,1.8,0.2928,1,95
2020-05-20,"05/20/20 23:45:00",42,13.91,16.8,0,1.22,1.3,1.8,0.2925,1,100
2020-05-20,"05/20/20 23:50:00",42.1,13.88,16.8,0,1.23,1.7,1.8,0.2928,0.7,108
2020-05-20,"05/20/20 23:55:00",41.7,14,16.77,0,1.21,2.3,1.8,0.2928,1,98
2020-05-21,"05/21/20 00:00:00",42,13.93,16.75,0,1.24,2,1.8,0.2925,1,90
2020-05-21,"05/21/20 00:05:00",42.1,13.88,16.72,0,1.23,1.7,1.8,0.2928,1,104
2020-05-21,"05/21/20 00:10:00",42.1,13.91,16.7,0,1.25,2.3,1.8,0.2928,1,108
2020-05-21,"05/21/20 00:15:00",41.2,13.98,16.68,0,1.02,2.3,1.8,0.2925,1,93
2020-05-21,"05/21/20 00:20:00",40.9,14.03,16.65,0,0.96,2.3,1.8,0.2928,1.3,100
2020-05-21,"05/21/20 00:25:00",40.9,13.98,16.63,0,0.92,2,1.8,0.2928,1,108
2020-05-21,"05/21/20 00:30:00",41,13.93,16.63,0,0.91,2.7,1.8,0.2928,1,115
2020-05-21,"05/21/20 00:35:00",41.6,13.86,16.61,0,1.04,2.3,1.8,0.2925,1.3,105
2020-05-21,"05/21/20 00:40:00",41.5,13.76,16.58,0,0.92,1.7,1.8,0.2925,1,102
2020-05-21,"05/21/20 00:45:00",42,13.74,16.56,0,1.07,2,1.8,0.2925,1,105
2020-05-21,"05/21/20 00:50:00",42,13.71,16.53,0,1.05,2.3,1.8,0.2925,1,101
2020-05-21,"05/21/20 00:55:00",42.7,13.64,16.51,0,1.21,2.3,1.8,0.2925,1.3,111
2020-05-21,"05/21/20 01:00:00",42.2,13.69,16.49,0,1.09,3.3,1.8,0.2925,1.3,101
2020-05-21,"05/21/20 01:05:00",42.1,13.74,16.46,0,1.1,3.3,1.8,0.2925,1.7,93
2020-05-21,"05/21/20 01:10:00",42.6,13.59,16.44,0,1.13,2,1.8,0.2925,1,105
2020-05-21,"05/21/20 01:15:00",42.8,13.62,16.44,0,1.22,2.7,1.8,0.2925,1.3,102
2020-05-21,"05/21/20 01:20:00",42.3,13.67,16.42,0,1.1,2.3,1.8,0.2925,1.3,93
2020-05-21,"05/21/20 01:25:00",43.1,13.47,16.39,0,1.19,2,1.8,0.2925,1,97
2020-05-21,"05/21/20 01:30:00",43,13.45,16.37,0,1.13,2.3,1.8,0.2925,1.3,98
2020-05-21,"05/21/20 01:35:00",43.1,13.33,16.34,0,1.06,2,1.8,0.2925,1,101
2020-05-21,"05/21/20 01:40:00",43.8,13.11,16.34,0,1.08,3.3,1.8,0.2925,1,110
2020-05-21,"05/21/20 01:45:00",44.1,13.04,16.32,0,1.11,1.7,1.8,0.2925,1,105
2020-05-21,"05/21/20 01:50:00",44.8,12.97,16.3,0,1.27,1.7,1.8,0.2925,1,107
2020-05-21,"05/21/20 01:55:00",44.3,12.97,16.3,0,1.11,2,1.8,0.2925,1,83
2020-05-21,"05/21/20 02:00:00",44.4,12.94,16.25,0,1.12,2,1.8,0.2925,1,100
2020-05-21,"05/21/20 02:05:00",44.8,12.9,16.22,0,1.2,2,1.8,0.2925,1,94
2020-05-21,"05/21/20 02:10:00",44.9,12.9,16.22,0,1.23,2.3,1.8,0.2925,1,98
2020-05-21,"05/21/20 02:15:00",44.6,12.99,16.2,0,1.23,2,1.8,0.2925,1,97
2020-05-21,"05/21/20 02:20:00",45.5,12.92,16.18,0,1.44,1.3,1.8,0.2925,0.7,93
2020-05-21,"05/21/20 02:25:00",45.2,12.94,16.15,0,1.37,1.7,1.8,0.2925,0.7,91
2020-05-21,"05/21/20 02:30:00",46.3,12.8,16.18,0,1.57,1.3,1.8,0.2925,0.7,112
2020-05-21,"05/21/20 02:35:00",45.5,12.9,16.13,0,1.42,2,1.8,0.2925,1,110
2020-05-21,"05/21/20 02:40:00",45.6,12.92,16.13,0,1.47,2,1.8,0.2925,1,104
2020-05-21,"05/21/20 02:45:00",45.6,12.82,16.08,0,1.38,1.3,1.8,0.2925,0.7,67
2020-05-21,"05/21/20 02:50:00",45.7,12.8,16.08,0,1.39,1.7,1.8,0.2925,1,112
2020-05-21,"05/21/20 02:55:00",46.4,12.68,16.08,0,1.49,1.3,1.8,0.2925,0.7,104
2020-05-21,"05/21/20 03:00:00",46.8,12.61,16.06,0,1.54,1.3,1.8,0.2925,0.7,86
2020-05-21,"05/21/20 03:05:00",46.7,12.65,16.03,0,1.56,1.3,1.8,0.2925,0.7,88
2020-05-21,"05/21/20 03:10:00",46.9,12.61,16.01,0,1.57,1.7,1.8,0.2925,0.7,107
2020-05-21,"05/21/20 03:15:00",47.2,12.58,15.99,0,1.64,2,1.8,0.2925,1,110
2020-05-21,"05/21/20 03:20:00",47.4,12.58,15.96,0,1.7,1.7,1.8,0.2925,0.7,104
2020-05-21,"05/21/20 03:25:00",47.3,12.58,15.96,0,1.67,1.3,1.8,0.2925,1,95
2020-05-21,"05/21/20 03:30:00",48.1,12.53,15.94,0,1.86,1.7,1.8,0.2925,0.7,100
2020-05-21,"05/21/20 03:35:00",48.3,12.49,15.91,0,1.87,1.3,1.8,0.2925,0.7,93
2020-05-21,"05/21/20 03:40:00",48.7,12.46,15.89,0,1.97,1.3,1.8,0.2925,0.7,112
2020-05-21,"05/21/20 03:45:00",48.6,12.51,15.87,0,1.98,1.3,1.8,0.2925,1,108
2020-05-21,"05/21/20 03:50:00",49.1,12.51,15.84,0,2.13,1.3,1.8,0.2925,0.7,97
2020-05-21,"05/21/20 03:55:00",49.5,12.44,15.82,0,2.17,1.7,1.8,0.2925,0.7,94
2020-05-21,"05/21/20 04:00:00",50,12.46,15.82,0,2.34,1.3,1.8,0.2925,0.7,105
2020-05-21,"05/21/20 04:05:00",50.4,12.34,15.8,0,2.34,1.3,1.8,0.2925,0.7,117
2020-05-21,"05/21/20 04:10:00",50.3,12.36,15.77,0,2.33,1.3,1.8,0.2925,0.7,100
2020-05-21,"05/21/20 04:15:00",51.2,12.29,15.77,0,2.51,1.7,1.8,0.2925,0.7,95
2020-05-21,"05/21/20 04:20:00",51.2,12.22,15.75,0,2.45,1.3,1.8,0.2925,0.7,91
2020-05-21,"05/21/20 04:25:00",51.5,12.19,15.75,0,2.51,1.7,1.8,0.2925,0.7,100
2020-05-21,"05/21/20 04:30:00",52,12.1,15.72,0,2.55,0.7,1.8,0.2925,0.3,98
2020-05-21,"05/21/20 04:35:00",52.2,12.1,15.7,0,2.61,1,1.8,0.2925,0.3,73
2020-05-21,"05/21/20 04:40:00",52.4,12.07,15.7,0,2.64,1,1.8,0.2925,0.3,72
2020-05-21,"05/21/20 04:45:00",53,12.03,15.68,0,2.75,1.3,1.8,0.2925,0.7,83
2020-05-21,"05/21/20 04:50:00",52.4,12.07,15.68,0,2.64,1.3,1.8,0.2925,0.7,122
2020-05-21,"05/21/20 04:55:00",52.8,12.03,15.65,0,2.7,1,1.8,0.2925,0.7,122
2020-05-21,"05/21/20 05:00:00",53,12.03,15.63,0,2.75,1.7,1.8,0.2925,0.7,102
2020-05-21,"05/21/20 05:05:00",52.4,12.05,15.6,0,2.61,1.3,1.8,0.2925,0.7,102
2020-05-21,"05/21/20 05:10:00",52.9,11.98,15.6,0,2.68,1,1.8,0.2925,0.7,94
2020-05-21,"05/21/20 05:15:00",53,12.03,15.6,0,2.75,1.3,1.8,0.2925,0.7,86
2020-05-21,"05/21/20 05:20:00",52.7,12.05,15.58,0,2.7,3,1.8,0.2925,1,97
2020-05-21,"05/21/20 05:25:00",53.3,11.98,15.58,0,2.79,1.7,1.8,0.2925,0.7,95
2020-05-21,"05/21/20 05:30:00",53.6,11.95,15.56,0,2.84,1.7,1.8,0.2925,0.7,108
2020-05-21,"05/21/20 05:35:00",53.5,11.93,15.56,0,2.79,1.7,1.8,0.2925,1,91
2020-05-21,"05/21/20 05:40:00",53.5,11.88,15.56,0,2.75,2.3,4.1,0.2925,1,100
2020-05-21,"05/21/20 05:45:00",53.7,11.88,15.53,0,2.8,2,1.8,0.2925,1,94
2020-05-21,"05/21/20 05:50:00",53.2,11.98,15.53,0,2.76,2.3,1.8,0.2925,1.3,93
2020-05-21,"05/21/20 05:55:00",53.3,11.95,15.51,0,2.76,2,1.8,0.2925,1,94
2020-05-21,"05/21/20 06:00:00",53.5,11.88,15.51,0,2.75,1.7,1.8,0.2925,1,100
2020-05-21,"05/21/20 06:05:00",53.2,11.93,15.51,0,2.72,2.3,1.8,0.2925,1.3,102
2020-05-21,"05/21/20 06:10:00",53.9,11.86,15.51,0,2.83,1.7,1.8,0.2925,1,107
2020-05-21,"05/21/20 06:15:00",54.9,11.81,15.49,0,3.05,1.3,1.8,0.2925,0.7,83
2020-05-21,"05/21/20 06:20:00",55,11.71,15.46,0,2.98,1.7,1.8,0.2922,0.7,107
2020-05-21,"05/21/20 06:25:00",54.9,11.73,15.46,0,2.98,1.7,1.8,0.2925,1,97
2020-05-21,"05/21/20 06:30:00",55.5,11.71,15.46,0,3.11,2,1.8,0.2925,1,93
2020-05-21,"05/21/20 06:35:00",56,11.66,15.44,0,3.19,2.3,1.8,0.2925,0.7,102
2020-05-21,"05/21/20 06:40:00",55.9,11.64,15.44,0,3.14,1.7,1.8,0.2925,1,91
2020-05-21,"05/21/20 06:45:00",56.2,11.59,15.44,0,3.17,1.3,1.8,0.2925,0.7,97
2020-05-21,"05/21/20 06:50:00",56.3,11.64,15.44,0,3.24,2.3,1.8,0.2922,1,112
2020-05-21,"05/21/20 06:55:00",57.6,11.61,15.41,0,3.54,1.7,1.8,0.2922,0.7,90
2020-05-21,"05/21/20 07:00:00",57.4,11.66,15.41,0,3.54,1.7,1.8,0.2922,0.7,98
2020-05-21,"05/21/20 07:05:00",58.3,11.69,15.39,0,3.78,3,2.4,0.2922,1.3,101
2020-05-21,"05/21/20 07:10:00",59.4,11.64,15.39,0,4,2,5.9,0.2922,1,88
2020-05-21,"05/21/20 07:15:00",59.4,11.69,15.39,0,4.05,2.7,2.4,0.2922,1,102
2020-05-21,"05/21/20 07:20:00",60.2,11.71,15.39,0,4.26,1.7,1.8,0.2922,1,97
2020-05-21,"05/21/20 07:25:00",60.2,11.76,15.37,0,4.31,1.7,2.4,0.2922,0.7,88
2020-05-21,"05/21/20 07:30:00",60.9,11.81,15.37,0,4.52,2,1.8,0.2922,1,88
2020-05-21,"05/21/20 07:35:00",60.9,11.81,15.37,0,4.52,3.3,2.4,0.2925,0.7,91
2020-05-21,"05/21/20 07:40:00",61.7,11.83,15.37,0,4.73,2.7,2.4,0.2925,1,115
